var_code,var,year,sa4_code_2016,sa4_name_2016,base,zero
71 SouthEastSE,South Australia - South East,2018,407,South Australia - South East,0.0175,0.016
71 SouthEastSE,South Australia - South East,2019,407,South Australia - South East,0.017,0.015
71 SouthEastSE,South Australia - South East,2020,407,South Australia - South East,0.0183,0.0144
71 SouthEastSE,South Australia - South East,2021,407,South Australia - South East,0.0167,0.0143
71 SouthEastSE,South Australia - South East,2022,407,South Australia - South East,0.0168,0.0133
71 SouthEastSE,South Australia - South East,2023,407,South Australia - South East,0.0172,0.0131
71 SouthEastSE,South Australia - South East,2024,407,South Australia - South East,0.0178,0.0129
71 SouthEastSE,South Australia - South East,2025,407,South Australia - South East,0.0176,0.0127
71 SouthEastSE,South Australia - South East,2026,407,South Australia - South East,0.0181,0.0125
71 SouthEastSE,South Australia - South East,2027,407,South Australia - South East,0.018,0.0122
71 SouthEastSE,South Australia - South East,2028,407,South Australia - South East,0.018,0.012
71 SouthEastSE,South Australia - South East,2029,407,South Australia - South East,0.018,0.0117
71 SouthEastSE,South Australia - South East,2030,407,South Australia - South East,0.0179,0.0114
71 SouthEastSE,South Australia - South East,2031,407,South Australia - South East,0.0179,0.0111
71 SouthEastSE,South Australia - South East,2032,407,South Australia - South East,0.0178,0.0109
71 SouthEastSE,South Australia - South East,2033,407,South Australia - South East,0.0177,0.0106
71 SouthEastSE,South Australia - South East,2034,407,South Australia - South East,0.0175,0.0102
71 SouthEastSE,South Australia - South East,2035,407,South Australia - South East,0.0174,0.0099
71 SouthEastSE,South Australia - South East,2036,407,South Australia - South East,0.0172,0.0096
71 SouthEastSE,South Australia - South East,2037,407,South Australia - South East,0.017,0.0093
71 SouthEastSE,South Australia - South East,2038,407,South Australia - South East,0.0169,0.009
71 SouthEastSE,South Australia - South East,2039,407,South Australia - South East,0.0167,0.0086
71 SouthEastSE,South Australia - South East,2040,407,South Australia - South East,0.0165,0.0083
71 SouthEastSE,South Australia - South East,2041,407,South Australia - South East,0.0162,0.0079
71 SouthEastSE,South Australia - South East,2042,407,South Australia - South East,0.016,0.0076
71 SouthEastSE,South Australia - South East,2043,407,South Australia - South East,0.0158,0.0073
71 SouthEastSE,South Australia - South East,2044,407,South Australia - South East,0.0155,0.0069
71 SouthEastSE,South Australia - South East,2045,407,South Australia - South East,0.0152,0.0066
71 SouthEastSE,South Australia - South East,2046,407,South Australia - South East,0.015,0.0063
71 SouthEastSE,South Australia - South East,2047,407,South Australia - South East,0.0147,0.006
71 SouthEastSE,South Australia - South East,2048,407,South Australia - South East,0.0144,0.0057
71 SouthEastSE,South Australia - South East,2049,407,South Australia - South East,0.0141,NA
71 SouthEastSE,South Australia - South East,2050,407,South Australia - South East,0.0138,NA
71 SouthEastSE,South Australia - South East,2051,407,South Australia - South East,0.0135,NA
72 Bunbury4WA,Bunbury,2017,501,Bunbury,0.6184,0.6491
72 Bunbury4WA,Bunbury,2018,501,Bunbury,0.6116,0.5658
72 Bunbury4WA,Bunbury,2019,501,Bunbury,0.6078,0.559
72 Bunbury4WA,Bunbury,2020,501,Bunbury,0.6491,0.5575
72 Bunbury4WA,Bunbury,2021,501,Bunbury,0.5826,0.5725
72 Bunbury4WA,Bunbury,2022,501,Bunbury,0.5872,0.5515
72 Bunbury4WA,Bunbury,2023,501,Bunbury,0.6024,0.5605
72 Bunbury4WA,Bunbury,2024,501,Bunbury,0.628,0.5577
72 Bunbury4WA,Bunbury,2025,501,Bunbury,0.6218,0.555
72 Bunbury4WA,Bunbury,2026,501,Bunbury,0.6399,0.5514
72 Bunbury4WA,Bunbury,2027,501,Bunbury,0.6455,0.547
72 Bunbury4WA,Bunbury,2028,501,Bunbury,0.6512,0.5418
72 Bunbury4WA,Bunbury,2029,501,Bunbury,0.6557,0.536
72 Bunbury4WA,Bunbury,2030,501,Bunbury,0.6591,0.5295
72 Bunbury4WA,Bunbury,2031,501,Bunbury,0.6615,0.5225
72 Bunbury4WA,Bunbury,2032,501,Bunbury,0.663,0.5149
72 Bunbury4WA,Bunbury,2033,501,Bunbury,0.6637,0.5067
72 Bunbury4WA,Bunbury,2034,501,Bunbury,0.6636,0.498
72 Bunbury4WA,Bunbury,2035,501,Bunbury,0.6628,0.4889
72 Bunbury4WA,Bunbury,2036,501,Bunbury,0.6613,0.4793
72 Bunbury4WA,Bunbury,2037,501,Bunbury,0.6592,0.4691
72 Bunbury4WA,Bunbury,2038,501,Bunbury,0.6565,0.4582
72 Bunbury4WA,Bunbury,2039,501,Bunbury,0.6533,0.4472
72 Bunbury4WA,Bunbury,2040,501,Bunbury,0.6496,0.4361
72 Bunbury4WA,Bunbury,2041,501,Bunbury,0.6454,0.4248
72 Bunbury4WA,Bunbury,2042,501,Bunbury,0.6409,0.4132
72 Bunbury4WA,Bunbury,2043,501,Bunbury,0.636,0.4014
72 Bunbury4WA,Bunbury,2044,501,Bunbury,0.6307,0.3894
72 Bunbury4WA,Bunbury,2045,501,Bunbury,0.625,0.3774
72 Bunbury4WA,Bunbury,2046,501,Bunbury,0.6191,0.3652
72 Bunbury4WA,Bunbury,2047,501,Bunbury,0.6129,0.353
72 Bunbury4WA,Bunbury,2048,501,Bunbury,0.6064,0.3408
72 Bunbury4WA,Bunbury,2049,501,Bunbury,0.5997,NA
72 Bunbury4WA,Bunbury,2050,501,Bunbury,0.5928,NA
72 Bunbury4WA,Bunbury,2051,501,Bunbury,0.5856,NA
73 MandurahWA,Mandurah,2017,502,Mandurah,0.0364,0.0382
73 MandurahWA,Mandurah,2018,502,Mandurah,0.036,0.0333
73 MandurahWA,Mandurah,2019,502,Mandurah,0.0358,0.0329
73 MandurahWA,Mandurah,2020,502,Mandurah,0.0382,0.0328
73 MandurahWA,Mandurah,2021,502,Mandurah,0.0343,0.0337
73 MandurahWA,Mandurah,2022,502,Mandurah,0.0346,0.0325
73 MandurahWA,Mandurah,2023,502,Mandurah,0.0355,0.033
73 MandurahWA,Mandurah,2024,502,Mandurah,0.037,0.0329
73 MandurahWA,Mandurah,2025,502,Mandurah,0.0366,0.0327
73 MandurahWA,Mandurah,2026,502,Mandurah,0.0377,0.0325
73 MandurahWA,Mandurah,2027,502,Mandurah,0.038,0.0322
73 MandurahWA,Mandurah,2028,502,Mandurah,0.0384,0.0319
73 MandurahWA,Mandurah,2029,502,Mandurah,0.0386,0.0316
73 MandurahWA,Mandurah,2030,502,Mandurah,0.0388,0.0312
73 MandurahWA,Mandurah,2031,502,Mandurah,0.039,0.0308
73 MandurahWA,Mandurah,2032,502,Mandurah,0.0391,0.0303
73 MandurahWA,Mandurah,2033,502,Mandurah,0.0391,0.0298
73 MandurahWA,Mandurah,2034,502,Mandurah,0.0391,0.0293
73 MandurahWA,Mandurah,2035,502,Mandurah,0.039,0.0288
73 MandurahWA,Mandurah,2036,502,Mandurah,0.039,0.0282
73 MandurahWA,Mandurah,2037,502,Mandurah,0.0388,0.0276
73 MandurahWA,Mandurah,2038,502,Mandurah,0.0387,0.027
73 MandurahWA,Mandurah,2039,502,Mandurah,0.0385,0.0263
73 MandurahWA,Mandurah,2040,502,Mandurah,0.0383,0.0257
73 MandurahWA,Mandurah,2041,502,Mandurah,0.038,0.025
73 MandurahWA,Mandurah,2042,502,Mandurah,0.0378,0.0243
73 MandurahWA,Mandurah,2043,502,Mandurah,0.0375,0.0236
73 MandurahWA,Mandurah,2044,502,Mandurah,0.0372,0.0229
73 MandurahWA,Mandurah,2045,502,Mandurah,0.0368,0.0222
73 MandurahWA,Mandurah,2046,502,Mandurah,0.0365,0.0215
73 MandurahWA,Mandurah,2047,502,Mandurah,0.0361,0.0208
73 MandurahWA,Mandurah,2048,502,Mandurah,0.0357,0.0201
73 MandurahWA,Mandurah,2049,502,Mandurah,0.0353,NA
73 MandurahWA,Mandurah,2050,502,Mandurah,0.0349,NA
73 MandurahWA,Mandurah,2051,502,Mandurah,0.0345,NA
74 PerthInrWA,Perth - Inner,2017,503,Perth - Inner,0.0551,0.0578
74 PerthInrWA,Perth - Inner,2018,503,Perth - Inner,0.0545,0.0504
74 PerthInrWA,Perth - Inner,2019,503,Perth - Inner,0.0541,0.0498
74 PerthInrWA,Perth - Inner,2020,503,Perth - Inner,0.0578,0.0497
74 PerthInrWA,Perth - Inner,2021,503,Perth - Inner,0.0519,0.051
74 PerthInrWA,Perth - Inner,2022,503,Perth - Inner,0.0523,0.0491
74 PerthInrWA,Perth - Inner,2023,503,Perth - Inner,0.0537,0.0499
74 PerthInrWA,Perth - Inner,2024,503,Perth - Inner,0.0559,0.0497
74 PerthInrWA,Perth - Inner,2025,503,Perth - Inner,0.0554,0.0494
74 PerthInrWA,Perth - Inner,2026,503,Perth - Inner,0.057,0.0491
74 PerthInrWA,Perth - Inner,2027,503,Perth - Inner,0.0575,0.0487
74 PerthInrWA,Perth - Inner,2028,503,Perth - Inner,0.058,0.0483
74 PerthInrWA,Perth - Inner,2029,503,Perth - Inner,0.0584,0.0477
74 PerthInrWA,Perth - Inner,2030,503,Perth - Inner,0.0587,0.0472
74 PerthInrWA,Perth - Inner,2031,503,Perth - Inner,0.0589,0.0465
74 PerthInrWA,Perth - Inner,2032,503,Perth - Inner,0.0591,0.0459
74 PerthInrWA,Perth - Inner,2033,503,Perth - Inner,0.0591,0.0451
74 PerthInrWA,Perth - Inner,2034,503,Perth - Inner,0.0591,0.0444
74 PerthInrWA,Perth - Inner,2035,503,Perth - Inner,0.059,0.0436
74 PerthInrWA,Perth - Inner,2036,503,Perth - Inner,0.0589,0.0427
74 PerthInrWA,Perth - Inner,2037,503,Perth - Inner,0.0587,0.0418
74 PerthInrWA,Perth - Inner,2038,503,Perth - Inner,0.0585,0.0408
74 PerthInrWA,Perth - Inner,2039,503,Perth - Inner,0.0582,0.0398
74 PerthInrWA,Perth - Inner,2040,503,Perth - Inner,0.0579,0.0388
74 PerthInrWA,Perth - Inner,2041,503,Perth - Inner,0.0575,0.0378
74 PerthInrWA,Perth - Inner,2042,503,Perth - Inner,0.0571,0.0368
74 PerthInrWA,Perth - Inner,2043,503,Perth - Inner,0.0567,0.0358
74 PerthInrWA,Perth - Inner,2044,503,Perth - Inner,0.0562,0.0347
74 PerthInrWA,Perth - Inner,2045,503,Perth - Inner,0.0557,0.0336
74 PerthInrWA,Perth - Inner,2046,503,Perth - Inner,0.0552,0.0325
74 PerthInrWA,Perth - Inner,2047,503,Perth - Inner,0.0546,0.0314
74 PerthInrWA,Perth - Inner,2048,503,Perth - Inner,0.054,0.0304
74 PerthInrWA,Perth - Inner,2049,503,Perth - Inner,0.0534,NA
74 PerthInrWA,Perth - Inner,2050,503,Perth - Inner,0.0528,NA
74 PerthInrWA,Perth - Inner,2051,503,Perth - Inner,0.0522,NA
75 PerthNEWA,Perth - North East,2017,504,Perth - North East,0.0649,0.0681
75 PerthNEWA,Perth - North East,2018,504,Perth - North East,0.0642,0.0593
75 PerthNEWA,Perth - North East,2019,504,Perth - North East,0.0638,0.0586
75 PerthNEWA,Perth - North East,2020,504,Perth - North East,0.0681,0.0585
75 PerthNEWA,Perth - North East,2021,504,Perth - North East,0.0611,0.06
75 PerthNEWA,Perth - North East,2022,504,Perth - North East,0.0616,0.0578
75 PerthNEWA,Perth - North East,2023,504,Perth - North East,0.0632,0.0588
75 PerthNEWA,Perth - North East,2024,504,Perth - North East,0.0659,0.0585
75 PerthNEWA,Perth - North East,2025,504,Perth - North East,0.0652,0.0582
75 PerthNEWA,Perth - North East,2026,504,Perth - North East,0.0671,0.0578
75 PerthNEWA,Perth - North East,2027,504,Perth - North East,0.0677,0.0574
75 PerthNEWA,Perth - North East,2028,504,Perth - North East,0.0683,0.0568
75 PerthNEWA,Perth - North East,2029,504,Perth - North East,0.0688,0.0562
75 PerthNEWA,Perth - North East,2030,504,Perth - North East,0.0691,0.0555
75 PerthNEWA,Perth - North East,2031,504,Perth - North East,0.0694,0.0548
75 PerthNEWA,Perth - North East,2032,504,Perth - North East,0.0695,0.054
75 PerthNEWA,Perth - North East,2033,504,Perth - North East,0.0696,0.0531
75 PerthNEWA,Perth - North East,2034,504,Perth - North East,0.0696,0.0522
75 PerthNEWA,Perth - North East,2035,504,Perth - North East,0.0695,0.0513
75 PerthNEWA,Perth - North East,2036,504,Perth - North East,0.0694,0.0503
75 PerthNEWA,Perth - North East,2037,504,Perth - North East,0.0691,0.0492
75 PerthNEWA,Perth - North East,2038,504,Perth - North East,0.0689,0.0481
75 PerthNEWA,Perth - North East,2039,504,Perth - North East,0.0685,0.0469
75 PerthNEWA,Perth - North East,2040,504,Perth - North East,0.0681,0.0457
75 PerthNEWA,Perth - North East,2041,504,Perth - North East,0.0677,0.0446
75 PerthNEWA,Perth - North East,2042,504,Perth - North East,0.0672,0.0433
75 PerthNEWA,Perth - North East,2043,504,Perth - North East,0.0667,0.0421
75 PerthNEWA,Perth - North East,2044,504,Perth - North East,0.0661,0.0408
75 PerthNEWA,Perth - North East,2045,504,Perth - North East,0.0656,0.0396
75 PerthNEWA,Perth - North East,2046,504,Perth - North East,0.0649,0.0383
75 PerthNEWA,Perth - North East,2047,504,Perth - North East,0.0643,0.037
75 PerthNEWA,Perth - North East,2048,504,Perth - North East,0.0636,0.0357
75 PerthNEWA,Perth - North East,2049,504,Perth - North East,0.0629,NA
75 PerthNEWA,Perth - North East,2050,504,Perth - North East,0.0622,NA
75 PerthNEWA,Perth - North East,2051,504,Perth - North East,0.0614,NA
76 PerthNWWA,Perth - North West,2017,505,Perth - North West,0.1004,0.1054
76 PerthNWWA,Perth - North West,2018,505,Perth - North West,0.0993,0.0919
76 PerthNWWA,Perth - North West,2019,505,Perth - North West,0.0987,0.0908
76 PerthNWWA,Perth - North West,2020,505,Perth - North West,0.1054,0.0905
76 PerthNWWA,Perth - North West,2021,505,Perth - North West,0.0946,0.0929
76 PerthNWWA,Perth - North West,2022,505,Perth - North West,0.0953,0.0895
76 PerthNWWA,Perth - North West,2023,505,Perth - North West,0.0978,0.091
76 PerthNWWA,Perth - North West,2024,505,Perth - North West,0.102,0.0905
76 PerthNWWA,Perth - North West,2025,505,Perth - North West,0.1009,0.0901
76 PerthNWWA,Perth - North West,2026,505,Perth - North West,0.1039,0.0895
76 PerthNWWA,Perth - North West,2027,505,Perth - North West,0.1048,0.0888
76 PerthNWWA,Perth - North West,2028,505,Perth - North West,0.1057,0.088
76 PerthNWWA,Perth - North West,2029,505,Perth - North West,0.1065,0.087
76 PerthNWWA,Perth - North West,2030,505,Perth - North West,0.107,0.086
76 PerthNWWA,Perth - North West,2031,505,Perth - North West,0.1074,0.0848
76 PerthNWWA,Perth - North West,2032,505,Perth - North West,0.1076,0.0836
76 PerthNWWA,Perth - North West,2033,505,Perth - North West,0.10780000000000001,0.0823
76 PerthNWWA,Perth - North West,2034,505,Perth - North West,0.1077,0.0809
76 PerthNWWA,Perth - North West,2035,505,Perth - North West,0.1076,0.0794
76 PerthNWWA,Perth - North West,2036,505,Perth - North West,0.1074,0.0778
76 PerthNWWA,Perth - North West,2037,505,Perth - North West,0.107,0.0762
76 PerthNWWA,Perth - North West,2038,505,Perth - North West,0.1066,0.0744
76 PerthNWWA,Perth - North West,2039,505,Perth - North West,0.1061,0.0726
76 PerthNWWA,Perth - North West,2040,505,Perth - North West,0.1055,0.0708
76 PerthNWWA,Perth - North West,2041,505,Perth - North West,0.1048,0.069
76 PerthNWWA,Perth - North West,2042,505,Perth - North West,0.1041,0.0671
76 PerthNWWA,Perth - North West,2043,505,Perth - North West,0.1033,0.0652
76 PerthNWWA,Perth - North West,2044,505,Perth - North West,0.1024,0.0632
76 PerthNWWA,Perth - North West,2045,505,Perth - North West,0.1015,0.0613
76 PerthNWWA,Perth - North West,2046,505,Perth - North West,0.1005,0.0593
76 PerthNWWA,Perth - North West,2047,505,Perth - North West,0.0995,0.0573
76 PerthNWWA,Perth - North West,2048,505,Perth - North West,0.0985,0.0553
76 PerthNWWA,Perth - North West,2049,505,Perth - North West,0.0974,NA
76 PerthNWWA,Perth - North West,2050,505,Perth - North West,0.0962,NA
76 PerthNWWA,Perth - North West,2051,505,Perth - North West,0.0951,NA
77 PerthSEWA,Perth - South East,2017,506,Perth - South East,0.0897,0.0942
77 PerthSEWA,Perth - South East,2018,506,Perth - South East,0.0888,0.0821
77 PerthSEWA,Perth - South East,2019,506,Perth - South East,0.0882,0.0811
77 PerthSEWA,Perth - South East,2020,506,Perth - South East,0.0942,0.0809
77 PerthSEWA,Perth - South East,2021,506,Perth - South East,0.0845,0.0831
77 PerthSEWA,Perth - South East,2022,506,Perth - South East,0.0852,0.08
77 PerthSEWA,Perth - South East,2023,506,Perth - South East,0.0874,0.0813
77 PerthSEWA,Perth - South East,2024,506,Perth - South East,0.0911,0.0809
77 PerthSEWA,Perth - South East,2025,506,Perth - South East,0.0902,0.0805
77 PerthSEWA,Perth - South East,2026,506,Perth - South East,0.0929,0.08
77 PerthSEWA,Perth - South East,2027,506,Perth - South East,0.0937,0.0794
77 PerthSEWA,Perth - South East,2028,506,Perth - South East,0.0945,0.0786
77 PerthSEWA,Perth - South East,2029,506,Perth - South East,0.0951,0.0778
77 PerthSEWA,Perth - South East,2030,506,Perth - South East,0.0956,0.0768
77 PerthSEWA,Perth - South East,2031,506,Perth - South East,0.096,0.0758
77 PerthSEWA,Perth - South East,2032,506,Perth - South East,0.0962,0.0747
77 PerthSEWA,Perth - South East,2033,506,Perth - South East,0.0963,0.0735
77 PerthSEWA,Perth - South East,2034,506,Perth - South East,0.0963,0.0723
77 PerthSEWA,Perth - South East,2035,506,Perth - South East,0.0962,0.0709
77 PerthSEWA,Perth - South East,2036,506,Perth - South East,0.096,0.0696
77 PerthSEWA,Perth - South East,2037,506,Perth - South East,0.0957,0.0681
77 PerthSEWA,Perth - South East,2038,506,Perth - South East,0.0953,0.0665
77 PerthSEWA,Perth - South East,2039,506,Perth - South East,0.0948,0.0649
77 PerthSEWA,Perth - South East,2040,506,Perth - South East,0.0943,0.0633
77 PerthSEWA,Perth - South East,2041,506,Perth - South East,0.0937,0.0616
77 PerthSEWA,Perth - South East,2042,506,Perth - South East,0.093,0.06
77 PerthSEWA,Perth - South East,2043,506,Perth - South East,0.0923,0.0582
77 PerthSEWA,Perth - South East,2044,506,Perth - South East,0.0915,0.0565
77 PerthSEWA,Perth - South East,2045,506,Perth - South East,0.0907,0.0548
77 PerthSEWA,Perth - South East,2046,506,Perth - South East,0.0898,0.053
77 PerthSEWA,Perth - South East,2047,506,Perth - South East,0.0889,0.0512
77 PerthSEWA,Perth - South East,2048,506,Perth - South East,0.088,0.0495
77 PerthSEWA,Perth - South East,2049,506,Perth - South East,0.087,NA
77 PerthSEWA,Perth - South East,2050,506,Perth - South East,0.086,NA
77 PerthSEWA,Perth - South East,2051,506,Perth - South East,0.085,NA
78 PerthSWWA,Perth - South West,2017,507,Perth - South West,0.1031,0.1082
78 PerthSWWA,Perth - South West,2018,507,Perth - South West,0.1019,0.0943
78 PerthSWWA,Perth - South West,2019,507,Perth - South West,0.1013,0.0932
78 PerthSWWA,Perth - South West,2020,507,Perth - South West,0.1082,0.0929
78 PerthSWWA,Perth - South West,2021,507,Perth - South West,0.0971,0.0954
78 PerthSWWA,Perth - South West,2022,507,Perth - South West,0.0979,0.0919
78 PerthSWWA,Perth - South West,2023,507,Perth - South West,0.1004,0.0934
78 PerthSWWA,Perth - South West,2024,507,Perth - South West,0.1047,0.0929
78 PerthSWWA,Perth - South West,2025,507,Perth - South West,0.1036,0.0925
78 PerthSWWA,Perth - South West,2026,507,Perth - South West,0.1067,0.0919
78 PerthSWWA,Perth - South West,2027,507,Perth - South West,0.1076,0.0912
78 PerthSWWA,Perth - South West,2028,507,Perth - South West,0.1085,0.0903
78 PerthSWWA,Perth - South West,2029,507,Perth - South West,0.1093,0.0893
78 PerthSWWA,Perth - South West,2030,507,Perth - South West,0.1098,0.0883
78 PerthSWWA,Perth - South West,2031,507,Perth - South West,0.1103,0.0871
78 PerthSWWA,Perth - South West,2032,507,Perth - South West,0.1105,0.0858
78 PerthSWWA,Perth - South West,2033,507,Perth - South West,0.1106,0.0845
78 PerthSWWA,Perth - South West,2034,507,Perth - South West,0.1106,0.083
78 PerthSWWA,Perth - South West,2035,507,Perth - South West,0.1105,0.0815
78 PerthSWWA,Perth - South West,2036,507,Perth - South West,0.1102,0.0799
78 PerthSWWA,Perth - South West,2037,507,Perth - South West,0.1099,0.0782
78 PerthSWWA,Perth - South West,2038,507,Perth - South West,0.1094,0.0764
78 PerthSWWA,Perth - South West,2039,507,Perth - South West,0.1089,0.0745
78 PerthSWWA,Perth - South West,2040,507,Perth - South West,0.1083,0.0727
78 PerthSWWA,Perth - South West,2041,507,Perth - South West,0.1076,0.0708
78 PerthSWWA,Perth - South West,2042,507,Perth - South West,0.1068,0.0689
78 PerthSWWA,Perth - South West,2043,507,Perth - South West,0.106,0.0669
78 PerthSWWA,Perth - South West,2044,507,Perth - South West,0.1051,0.0649
78 PerthSWWA,Perth - South West,2045,507,Perth - South West,0.1042,0.0629
78 PerthSWWA,Perth - South West,2046,507,Perth - South West,0.1032,0.0609
78 PerthSWWA,Perth - South West,2047,507,Perth - South West,0.1021,0.0588
78 PerthSWWA,Perth - South West,2048,507,Perth - South West,0.1011,0.0568
78 PerthSWWA,Perth - South West,2049,507,Perth - South West,0.0999,NA
78 PerthSWWA,Perth - South West,2050,507,Perth - South West,0.0988,NA
78 PerthSWWA,Perth - South West,2051,507,Perth - South West,0.0976,NA
79 WheatBeltWA,Western Australia - Wheat belt,2017,509,Western Australia - Wheat Belt,0.0142,0.0149
79 WheatBeltWA,Western Australia - Wheat belt,2018,509,Western Australia - Wheat Belt,0.0141,0.013
79 WheatBeltWA,Western Australia - Wheat belt,2019,509,Western Australia - Wheat Belt,0.014,0.0129
79 WheatBeltWA,Western Australia - Wheat belt,2020,509,Western Australia - Wheat Belt,0.0149,0.0128
79 WheatBeltWA,Western Australia - Wheat belt,2021,509,Western Australia - Wheat Belt,0.0134,0.0132
79 WheatBeltWA,Western Australia - Wheat belt,2022,509,Western Australia - Wheat Belt,0.0135,0.0127
79 WheatBeltWA,Western Australia - Wheat belt,2023,509,Western Australia - Wheat Belt,0.0138,0.0129
79 WheatBeltWA,Western Australia - Wheat belt,2024,509,Western Australia - Wheat Belt,0.0144,0.0128
79 WheatBeltWA,Western Australia - Wheat belt,2025,509,Western Australia - Wheat Belt,0.0143,0.0128
79 WheatBeltWA,Western Australia - Wheat belt,2026,509,Western Australia - Wheat Belt,0.0147,0.0127
79 WheatBeltWA,Western Australia - Wheat belt,2027,509,Western Australia - Wheat Belt,0.0148,0.0126
79 WheatBeltWA,Western Australia - Wheat belt,2028,509,Western Australia - Wheat Belt,0.015,0.0125
79 WheatBeltWA,Western Australia - Wheat belt,2029,509,Western Australia - Wheat Belt,0.0151,0.0123
79 WheatBeltWA,Western Australia - Wheat belt,2030,509,Western Australia - Wheat Belt,0.0152,0.0122
79 WheatBeltWA,Western Australia - Wheat belt,2031,509,Western Australia - Wheat Belt,0.0152,0.012
79 WheatBeltWA,Western Australia - Wheat belt,2032,509,Western Australia - Wheat Belt,0.0152,0.0118
79 WheatBeltWA,Western Australia - Wheat belt,2033,509,Western Australia - Wheat Belt,0.0153,0.0116
79 WheatBeltWA,Western Australia - Wheat belt,2034,509,Western Australia - Wheat Belt,0.0153,0.0114
79 WheatBeltWA,Western Australia - Wheat belt,2035,509,Western Australia - Wheat Belt,0.0152,0.0112
79 WheatBeltWA,Western Australia - Wheat belt,2036,509,Western Australia - Wheat Belt,0.0152,0.011
79 WheatBeltWA,Western Australia - Wheat belt,2037,509,Western Australia - Wheat Belt,0.0152,0.0108
79 WheatBeltWA,Western Australia - Wheat belt,2038,509,Western Australia - Wheat Belt,0.0151,0.0105
79 WheatBeltWA,Western Australia - Wheat belt,2039,509,Western Australia - Wheat Belt,0.015,0.0103
79 WheatBeltWA,Western Australia - Wheat belt,2040,509,Western Australia - Wheat Belt,0.0149,0.01
79 WheatBeltWA,Western Australia - Wheat belt,2041,509,Western Australia - Wheat Belt,0.0148,0.0098
79 WheatBeltWA,Western Australia - Wheat belt,2042,509,Western Australia - Wheat Belt,0.0147,0.0095
79 WheatBeltWA,Western Australia - Wheat belt,2043,509,Western Australia - Wheat Belt,0.0146,0.0092
79 WheatBeltWA,Western Australia - Wheat belt,2044,509,Western Australia - Wheat Belt,0.0145,0.009
79 WheatBeltWA,Western Australia - Wheat belt,2045,509,Western Australia - Wheat Belt,0.0144,0.0087
79 WheatBeltWA,Western Australia - Wheat belt,2046,509,Western Australia - Wheat Belt,0.0142,0.0084
79 WheatBeltWA,Western Australia - Wheat belt,2047,509,Western Australia - Wheat Belt,0.0141,0.0081
79 WheatBeltWA,Western Australia - Wheat belt,2048,509,Western Australia - Wheat Belt,0.0139,0.0078
79 WheatBeltWA,Western Australia - Wheat belt,2049,509,Western Australia - Wheat Belt,0.0138,NA
79 WheatBeltWA,Western Australia - Wheat belt,2050,509,Western Australia - Wheat Belt,0.0136,NA
79 WheatBeltWA,Western Australia - Wheat belt,2051,509,Western Australia - Wheat Belt,0.0135,NA
80 OutbackNthWA,Western Australia - Outback (North),2017,510,Western Australia - Outback (North),0.0897,0.0942
80 OutbackNthWA,Western Australia - Outback (North),2018,510,Western Australia - Outback (North),0.0888,0.0821
80 OutbackNthWA,Western Australia - Outback (North),2019,510,Western Australia - Outback (North),0.0882,0.0811
80 OutbackNthWA,Western Australia - Outback (North),2020,510,Western Australia - Outback (North),0.0942,0.0809
80 OutbackNthWA,Western Australia - Outback (North),2021,510,Western Australia - Outback (North),0.0845,0.0831
80 OutbackNthWA,Western Australia - Outback (North),2022,510,Western Australia - Outback (North),0.0852,0.08
80 OutbackNthWA,Western Australia - Outback (North),2023,510,Western Australia - Outback (North),0.0874,0.0813
80 OutbackNthWA,Western Australia - Outback (North),2024,510,Western Australia - Outback (North),0.0911,0.0809
80 OutbackNthWA,Western Australia - Outback (North),2025,510,Western Australia - Outback (North),0.0902,0.0805
80 OutbackNthWA,Western Australia - Outback (North),2026,510,Western Australia - Outback (North),0.0929,0.08
80 OutbackNthWA,Western Australia - Outback (North),2027,510,Western Australia - Outback (North),0.0937,0.0794
80 OutbackNthWA,Western Australia - Outback (North),2028,510,Western Australia - Outback (North),0.0945,0.0786
80 OutbackNthWA,Western Australia - Outback (North),2029,510,Western Australia - Outback (North),0.0951,0.0778
80 OutbackNthWA,Western Australia - Outback (North),2030,510,Western Australia - Outback (North),0.0956,0.0768
80 OutbackNthWA,Western Australia - Outback (North),2031,510,Western Australia - Outback (North),0.096,0.0758
80 OutbackNthWA,Western Australia - Outback (North),2032,510,Western Australia - Outback (North),0.0962,0.0747
80 OutbackNthWA,Western Australia - Outback (North),2033,510,Western Australia - Outback (North),0.0963,0.0735
80 OutbackNthWA,Western Australia - Outback (North),2034,510,Western Australia - Outback (North),0.0963,0.0723
80 OutbackNthWA,Western Australia - Outback (North),2035,510,Western Australia - Outback (North),0.0962,0.0709
80 OutbackNthWA,Western Australia - Outback (North),2036,510,Western Australia - Outback (North),0.096,0.0696
80 OutbackNthWA,Western Australia - Outback (North),2037,510,Western Australia - Outback (North),0.0957,0.0681
80 OutbackNthWA,Western Australia - Outback (North),2038,510,Western Australia - Outback (North),0.0953,0.0665
80 OutbackNthWA,Western Australia - Outback (North),2039,510,Western Australia - Outback (North),0.0948,0.0649
80 OutbackNthWA,Western Australia - Outback (North),2040,510,Western Australia - Outback (North),0.0943,0.0633
80 OutbackNthWA,Western Australia - Outback (North),2041,510,Western Australia - Outback (North),0.0937,0.0616
80 OutbackNthWA,Western Australia - Outback (North),2042,510,Western Australia - Outback (North),0.093,0.06
80 OutbackNthWA,Western Australia - Outback (North),2043,510,Western Australia - Outback (North),0.0923,0.0582
