var,state,year,value,occupation_group
Personal Assistants and Secretaries,zero,2044,227.0877,O2 PROFESSIONALS
Personal Assistants and Secretaries,zero,2045,230.1934,O2 PROFESSIONALS
Personal Assistants and Secretaries,zero,2046,233.3237,O2 PROFESSIONALS
Personal Assistants and Secretaries,zero,2047,236.4809,O2 PROFESSIONALS
Personal Assistants and Secretaries,zero,2048,239.6683,O2 PROFESSIONALS
Personal Assistants and Secretaries,zero,2049,242.8912,O2 PROFESSIONALS
Personal Assistants and Secretaries,zero,2050,246.1543,O2 PROFESSIONALS
General Clerks,zero,2020,109.6001,O2 PROFESSIONALS
General Clerks,zero,2021,108.1208,O2 PROFESSIONALS
General Clerks,zero,2022,109.3131,O2 PROFESSIONALS
General Clerks,zero,2023,110.4418,O2 PROFESSIONALS
General Clerks,zero,2024,112.9529,O2 PROFESSIONALS
General Clerks,zero,2025,115.2135,O2 PROFESSIONALS
General Clerks,zero,2026,117.337,O2 PROFESSIONALS
General Clerks,zero,2027,119.4804,O2 PROFESSIONALS
General Clerks,zero,2028,121.6271,O2 PROFESSIONALS
General Clerks,zero,2029,123.7796,O2 PROFESSIONALS
General Clerks,zero,2030,125.9328,O2 PROFESSIONALS
General Clerks,zero,2031,128.08690000000001,O2 PROFESSIONALS
General Clerks,zero,2032,130.2423,O2 PROFESSIONALS
General Clerks,zero,2033,132.3984,O2 PROFESSIONALS
General Clerks,zero,2034,134.555,O2 PROFESSIONALS
General Clerks,zero,2035,136.7117,O2 PROFESSIONALS
General Clerks,zero,2036,138.8692,O2 PROFESSIONALS
General Clerks,zero,2037,141.0277,O2 PROFESSIONALS
General Clerks,zero,2038,143.1901,O2 PROFESSIONALS
General Clerks,zero,2039,145.3574,O2 PROFESSIONALS
General Clerks,zero,2040,147.6051,O2 PROFESSIONALS
General Clerks,zero,2041,149.766,O2 PROFESSIONALS
General Clerks,zero,2042,151.9774,O2 PROFESSIONALS
General Clerks,zero,2043,154.2273,O2 PROFESSIONALS
General Clerks,zero,2044,156.5143,O2 PROFESSIONALS
General Clerks,zero,2045,158.8368,O2 PROFESSIONALS
General Clerks,zero,2046,161.1949,O2 PROFESSIONALS
General Clerks,zero,2047,163.5959,O2 PROFESSIONALS
General Clerks,zero,2048,166.0453,O2 PROFESSIONALS
General Clerks,zero,2049,168.55,O2 PROFESSIONALS
General Clerks,zero,2050,171.1172,O2 PROFESSIONALS
Keyboard Operators,zero,2020,257.9975,O2 PROFESSIONALS
Keyboard Operators,zero,2021,258.6943,O2 PROFESSIONALS
Keyboard Operators,zero,2022,260.3493,O2 PROFESSIONALS
Keyboard Operators,zero,2023,262.4367,O2 PROFESSIONALS
Keyboard Operators,zero,2024,266.913,O2 PROFESSIONALS
Keyboard Operators,zero,2025,269.7284,O2 PROFESSIONALS
Keyboard Operators,zero,2026,274.2093,O2 PROFESSIONALS
Keyboard Operators,zero,2027,278.7159,O2 PROFESSIONALS
Keyboard Operators,zero,2028,283.2427,O2 PROFESSIONALS
Keyboard Operators,zero,2029,287.7846,O2 PROFESSIONALS
Keyboard Operators,zero,2030,292.327,O2 PROFESSIONALS
Keyboard Operators,zero,2031,296.868,O2 PROFESSIONALS
Keyboard Operators,zero,2032,301.4059,O2 PROFESSIONALS
Keyboard Operators,zero,2033,305.9386,O2 PROFESSIONALS
Keyboard Operators,zero,2034,310.4644,O2 PROFESSIONALS
Keyboard Operators,zero,2035,314.9827,O2 PROFESSIONALS
Keyboard Operators,zero,2036,319.494,O2 PROFESSIONALS
Keyboard Operators,zero,2037,323.9989,O2 PROFESSIONALS
Keyboard Operators,zero,2038,328.5029,O2 PROFESSIONALS
Keyboard Operators,zero,2039,333.0081,O2 PROFESSIONALS
Keyboard Operators,zero,2040,337.6535,O2 PROFESSIONALS
Keyboard Operators,zero,2041,342.0676,O2 PROFESSIONALS
Keyboard Operators,zero,2042,346.5384,O2 PROFESSIONALS
Keyboard Operators,zero,2043,351.0408,O2 PROFESSIONALS
Keyboard Operators,zero,2044,355.5595,O2 PROFESSIONALS
Keyboard Operators,zero,2045,360.0894,O2 PROFESSIONALS
Keyboard Operators,zero,2046,364.6291,O2 PROFESSIONALS
Keyboard Operators,zero,2047,369.1789,O2 PROFESSIONALS
Keyboard Operators,zero,2048,373.7415,O2 PROFESSIONALS
Keyboard Operators,zero,2049,378.3215,O2 PROFESSIONALS
Keyboard Operators,zero,2050,382.9234,O2 PROFESSIONALS
Call or Contact Centre Information Clerks,zero,2020,63.2722,O2 PROFESSIONALS
Call or Contact Centre Information Clerks,zero,2021,63.0111,O2 PROFESSIONALS
Call or Contact Centre Information Clerks,zero,2022,63.612,O2 PROFESSIONALS
Call or Contact Centre Information Clerks,zero,2023,64.1386,O2 PROFESSIONALS
Call or Contact Centre Information Clerks,zero,2024,65.3123,O2 PROFESSIONALS
Call or Contact Centre Information Clerks,zero,2025,66.1504,O2 PROFESSIONALS
Call or Contact Centre Information Clerks,zero,2026,67.3057,O2 PROFESSIONALS
Call or Contact Centre Information Clerks,zero,2027,68.4625,O2 PROFESSIONALS
Call or Contact Centre Information Clerks,zero,2028,69.6255,O2 PROFESSIONALS
Call or Contact Centre Information Clerks,zero,2029,70.7936,O2 PROFESSIONALS
Call or Contact Centre Information Clerks,zero,2030,71.9632,O2 PROFESSIONALS
Call or Contact Centre Information Clerks,zero,2031,73.1342,O2 PROFESSIONALS
Call or Contact Centre Information Clerks,zero,2032,74.3063,O2 PROFESSIONALS
Call or Contact Centre Information Clerks,zero,2033,75.479,O2 PROFESSIONALS
Call or Contact Centre Information Clerks,zero,2034,76.6521,O2 PROFESSIONALS
Call or Contact Centre Information Clerks,zero,2035,77.8254,O2 PROFESSIONALS
Call or Contact Centre Information Clerks,zero,2036,78.9989,O2 PROFESSIONALS
Call or Contact Centre Information Clerks,zero,2037,80.1729,O2 PROFESSIONALS
Call or Contact Centre Information Clerks,zero,2038,81.3489,O2 PROFESSIONALS
Call or Contact Centre Information Clerks,zero,2039,82.5273,O2 PROFESSIONALS
Call or Contact Centre Information Clerks,zero,2040,83.7339,O2 PROFESSIONALS
Call or Contact Centre Information Clerks,zero,2041,84.9011,O2 PROFESSIONALS
Call or Contact Centre Information Clerks,zero,2042,86.0873,O2 PROFESSIONALS
Call or Contact Centre Information Clerks,zero,2043,87.2866,O2 PROFESSIONALS
Call or Contact Centre Information Clerks,zero,2044,88.4958,O2 PROFESSIONALS
Call or Contact Centre Information Clerks,zero,2045,89.7144,O2 PROFESSIONALS
Call or Contact Centre Information Clerks,zero,2046,90.9427,O2 PROFESSIONALS
Call or Contact Centre Information Clerks,zero,2047,92.1817,O2 PROFESSIONALS
Call or Contact Centre Information Clerks,zero,2048,93.4331,O2 PROFESSIONALS
Call or Contact Centre Information Clerks,zero,2049,94.699,O2 PROFESSIONALS
Call or Contact Centre Information Clerks,zero,2050,95.9815,O2 PROFESSIONALS
Receptionists,zero,2020,112.5364,O2 PROFESSIONALS
Receptionists,zero,2021,112.8676,O2 PROFESSIONALS
Receptionists,zero,2022,114.1759,O2 PROFESSIONALS
Receptionists,zero,2023,115.001,O2 PROFESSIONALS
Receptionists,zero,2024,116.8719,O2 PROFESSIONALS
Receptionists,zero,2025,118.0518,O2 PROFESSIONALS
Receptionists,zero,2026,120.1356,O2 PROFESSIONALS
Receptionists,zero,2027,122.1612,O2 PROFESSIONALS
Receptionists,zero,2028,124.2038,O2 PROFESSIONALS
Receptionists,zero,2029,126.2558,O2 PROFESSIONALS
Receptionists,zero,2030,128.3115,O2 PROFESSIONALS
Receptionists,zero,2031,130.3702,O2 PROFESSIONALS
Receptionists,zero,2032,132.4311,O2 PROFESSIONALS
Receptionists,zero,2033,134.4934,O2 PROFESSIONALS
Receptionists,zero,2034,136.556,O2 PROFESSIONALS
Receptionists,zero,2035,138.6187,O2 PROFESSIONALS
Receptionists,zero,2036,140.6813,O2 PROFESSIONALS
Receptionists,zero,2037,142.7439,O2 PROFESSIONALS
Receptionists,zero,2038,144.8088,O2 PROFESSIONALS
Receptionists,zero,2039,146.8761,O2 PROFESSIONALS
Receptionists,zero,2040,148.9228,O2 PROFESSIONALS
Receptionists,zero,2041,150.9845,O2 PROFESSIONALS
Receptionists,zero,2042,153.0632,O2 PROFESSIONALS
Receptionists,zero,2043,155.1506,O2 PROFESSIONALS
Receptionists,zero,2044,157.2442,O2 PROFESSIONALS
Receptionists,zero,2045,159.3431,O2 PROFESSIONALS
Receptionists,zero,2046,161.4477,O2 PROFESSIONALS
Receptionists,zero,2047,163.5606,O2 PROFESSIONALS
Receptionists,zero,2048,165.6851,O2 PROFESSIONALS
Receptionists,zero,2049,167.8247,O2 PROFESSIONALS
Receptionists,zero,2050,169.9827,O2 PROFESSIONALS
Accounting Clerks and Bookkeepers,zero,2020,187.5397,O2 PROFESSIONALS
Accounting Clerks and Bookkeepers,zero,2021,191.3939,O2 PROFESSIONALS
Accounting Clerks and Bookkeepers,zero,2022,192.8744,O2 PROFESSIONALS
Accounting Clerks and Bookkeepers,zero,2023,194.8309,O2 PROFESSIONALS
Accounting Clerks and Bookkeepers,zero,2024,197.2539,O2 PROFESSIONALS
Accounting Clerks and Bookkeepers,zero,2025,198.4534,O2 PROFESSIONALS
Accounting Clerks and Bookkeepers,zero,2026,201.6337,O2 PROFESSIONALS
Accounting Clerks and Bookkeepers,zero,2027,204.9048,O2 PROFESSIONALS
Accounting Clerks and Bookkeepers,zero,2028,208.1894,O2 PROFESSIONALS
Accounting Clerks and Bookkeepers,zero,2029,211.4887,O2 PROFESSIONALS
Accounting Clerks and Bookkeepers,zero,2030,214.792,O2 PROFESSIONALS
Accounting Clerks and Bookkeepers,zero,2031,218.0977,O2 PROFESSIONALS
Accounting Clerks and Bookkeepers,zero,2032,221.4051,O2 PROFESSIONALS
Accounting Clerks and Bookkeepers,zero,2033,224.7127,O2 PROFESSIONALS
Accounting Clerks and Bookkeepers,zero,2034,228.0189,O2 PROFESSIONALS
Accounting Clerks and Bookkeepers,zero,2035,231.3226,O2 PROFESSIONALS
Accounting Clerks and Bookkeepers,zero,2036,234.6238,O2 PROFESSIONALS
Accounting Clerks and Bookkeepers,zero,2037,237.9229,O2 PROFESSIONALS
Accounting Clerks and Bookkeepers,zero,2038,241.2231,O2 PROFESSIONALS
Accounting Clerks and Bookkeepers,zero,2039,244.526,O2 PROFESSIONALS
Accounting Clerks and Bookkeepers,zero,2040,247.9758,O2 PROFESSIONALS
Accounting Clerks and Bookkeepers,zero,2041,251.2262,O2 PROFESSIONALS
Accounting Clerks and Bookkeepers,zero,2042,254.5281,O2 PROFESSIONALS
Accounting Clerks and Bookkeepers,zero,2043,257.8699,O2 PROFESSIONALS
Accounting Clerks and Bookkeepers,zero,2044,261.2331,O2 PROFESSIONALS
Accounting Clerks and Bookkeepers,zero,2045,264.6188,O2 PROFESSIONALS
Accounting Clerks and Bookkeepers,zero,2046,268.0304,O2 PROFESSIONALS
Accounting Clerks and Bookkeepers,zero,2047,271.4656,O2 PROFESSIONALS
Accounting Clerks and Bookkeepers,zero,2048,274.9243,O2 PROFESSIONALS
Accounting Clerks and Bookkeepers,zero,2049,278.4134,O2 PROFESSIONALS
Accounting Clerks and Bookkeepers,zero,2050,281.9345,O2 PROFESSIONALS
Financial and Insurance Clerks,zero,2020,291.1853,O2 PROFESSIONALS
Financial and Insurance Clerks,zero,2021,283.9622,O2 PROFESSIONALS
Financial and Insurance Clerks,zero,2022,287.4127,O2 PROFESSIONALS
Financial and Insurance Clerks,zero,2023,290.5681,O2 PROFESSIONALS
Financial and Insurance Clerks,zero,2024,297.685,O2 PROFESSIONALS
Financial and Insurance Clerks,zero,2025,304.5744,O2 PROFESSIONALS
Financial and Insurance Clerks,zero,2026,310.1524,O2 PROFESSIONALS
Financial and Insurance Clerks,zero,2027,315.765,O2 PROFESSIONALS
Financial and Insurance Clerks,zero,2028,321.3879,O2 PROFESSIONALS
Financial and Insurance Clerks,zero,2029,327.0252,O2 PROFESSIONALS
Financial and Insurance Clerks,zero,2030,332.6607,O2 PROFESSIONALS
Financial and Insurance Clerks,zero,2031,338.2948,O2 PROFESSIONALS
Financial and Insurance Clerks,zero,2032,343.9273,O2 PROFESSIONALS
Financial and Insurance Clerks,zero,2033,349.5575,O2 PROFESSIONALS
Financial and Insurance Clerks,zero,2034,355.1841,O2 PROFESSIONALS
Financial and Insurance Clerks,zero,2035,360.8072,O2 PROFESSIONALS
Financial and Insurance Clerks,zero,2036,366.4281,O2 PROFESSIONALS
Financial and Insurance Clerks,zero,2037,372.048,O2 PROFESSIONALS
Financial and Insurance Clerks,zero,2038,377.6751,O2 PROFESSIONALS
Financial and Insurance Clerks,zero,2039,383.3123,O2 PROFESSIONALS
Financial and Insurance Clerks,zero,2040,389.1347,O2 PROFESSIONALS
Financial and Insurance Clerks,zero,2041,394.7028,O2 PROFESSIONALS
Financial and Insurance Clerks,zero,2042,400.383,O2 PROFESSIONALS
Financial and Insurance Clerks,zero,2043,406.1399,O2 PROFESSIONALS
Financial and Insurance Clerks,zero,2044,411.9618,O2 PROFESSIONALS
Financial and Insurance Clerks,zero,2045,417.8427,O2 PROFESSIONALS
Financial and Insurance Clerks,zero,2046,423.7815,O2 PROFESSIONALS
Financial and Insurance Clerks,zero,2047,429.7886,O2 PROFESSIONALS
Financial and Insurance Clerks,zero,2048,435.8741,O2 PROFESSIONALS
Financial and Insurance Clerks,zero,2049,442.0497,O2 PROFESSIONALS
Financial and Insurance Clerks,zero,2050,448.3278,O2 PROFESSIONALS
Clerical and Office Support Workers,zero,2020,111.7677,O2 PROFESSIONALS
Clerical and Office Support Workers,zero,2021,106.461,O2 PROFESSIONALS
Clerical and Office Support Workers,zero,2022,109.8053,O2 PROFESSIONALS
Clerical and Office Support Workers,zero,2023,110.7169,O2 PROFESSIONALS
Clerical and Office Support Workers,zero,2024,112.5458,O2 PROFESSIONALS
Clerical and Office Support Workers,zero,2025,116.1201,O2 PROFESSIONALS
Clerical and Office Support Workers,zero,2026,118.2682,O2 PROFESSIONALS
Clerical and Office Support Workers,zero,2027,120.543,O2 PROFESSIONALS
Clerical and Office Support Workers,zero,2028,122.8149,O2 PROFESSIONALS
Clerical and Office Support Workers,zero,2029,125.0957,O2 PROFESSIONALS
Clerical and Office Support Workers,zero,2030,127.3811,O2 PROFESSIONALS
Clerical and Office Support Workers,zero,2031,129.6731,O2 PROFESSIONALS
Clerical and Office Support Workers,zero,2032,131.9728,O2 PROFESSIONALS
Clerical and Office Support Workers,zero,2033,134.2809,O2 PROFESSIONALS
Clerical and Office Support Workers,zero,2034,136.5971,O2 PROFESSIONALS
Clerical and Office Support Workers,zero,2035,138.9217,O2 PROFESSIONALS
Clerical and Office Support Workers,zero,2036,141.2548,O2 PROFESSIONALS
Clerical and Office Support Workers,zero,2037,143.5967,O2 PROFESSIONALS
Clerical and Office Support Workers,zero,2038,145.9496,O2 PROFESSIONALS
Clerical and Office Support Workers,zero,2039,148.3149,O2 PROFESSIONALS
Clerical and Office Support Workers,zero,2040,150.7258,O2 PROFESSIONALS
Clerical and Office Support Workers,zero,2041,153.0249,O2 PROFESSIONALS
Clerical and Office Support Workers,zero,2042,155.34,O2 PROFESSIONALS
Clerical and Office Support Workers,zero,2043,157.6563,O2 PROFESSIONALS
Clerical and Office Support Workers,zero,2044,159.9585,O2 PROFESSIONALS
Clerical and Office Support Workers,zero,2045,162.2409,O2 PROFESSIONALS
Clerical and Office Support Workers,zero,2046,164.5001,O2 PROFESSIONALS
Clerical and Office Support Workers,zero,2047,166.7268,O2 PROFESSIONALS
Clerical and Office Support Workers,zero,2048,168.9165,O2 PROFESSIONALS
Clerical and Office Support Workers,zero,2049,171.0644,O2 PROFESSIONALS
Clerical and Office Support Workers,zero,2050,173.1656,O2 PROFESSIONALS
Logistics Clerks,zero,2020,103.2899,O2 PROFESSIONALS
Logistics Clerks,zero,2021,104.5078,O2 PROFESSIONALS
Logistics Clerks,zero,2022,104.8627,O2 PROFESSIONALS
Logistics Clerks,zero,2023,105.6043,O2 PROFESSIONALS
Logistics Clerks,zero,2024,107.3194,O2 PROFESSIONALS
Logistics Clerks,zero,2025,107.3465,O2 PROFESSIONALS
Logistics Clerks,zero,2026,109.1462,O2 PROFESSIONALS
Logistics Clerks,zero,2027,110.7,O2 PROFESSIONALS
Logistics Clerks,zero,2028,112.2677,O2 PROFESSIONALS
Logistics Clerks,zero,2029,113.8258,O2 PROFESSIONALS
Logistics Clerks,zero,2030,115.3775,O2 PROFESSIONALS
Logistics Clerks,zero,2031,116.9261,O2 PROFESSIONALS
Logistics Clerks,zero,2032,118.473,O2 PROFESSIONALS
Logistics Clerks,zero,2033,120.0188,O2 PROFESSIONALS
Logistics Clerks,zero,2034,121.5628,O2 PROFESSIONALS
Logistics Clerks,zero,2035,123.1048,O2 PROFESSIONALS
Logistics Clerks,zero,2036,124.6452,O2 PROFESSIONALS
Logistics Clerks,zero,2037,126.1843,O2 PROFESSIONALS
Logistics Clerks,zero,2038,127.7251,O2 PROFESSIONALS
Logistics Clerks,zero,2039,129.2685,O2 PROFESSIONALS
Logistics Clerks,zero,2040,130.9016,O2 PROFESSIONALS
Logistics Clerks,zero,2041,132.3584,O2 PROFESSIONALS
Logistics Clerks,zero,2042,133.8513,O2 PROFESSIONALS
Logistics Clerks,zero,2043,135.3604,O2 PROFESSIONALS
Logistics Clerks,zero,2044,136.8712,O2 PROFESSIONALS
Logistics Clerks,zero,2045,138.38,O2 PROFESSIONALS
Logistics Clerks,zero,2046,139.8853,O2 PROFESSIONALS
Logistics Clerks,zero,2047,141.3842,O2 PROFESSIONALS
Logistics Clerks,zero,2048,142.8769,O2 PROFESSIONALS
Logistics Clerks,zero,2049,144.3642,O2 PROFESSIONALS
Logistics Clerks,zero,2050,145.8471,O2 PROFESSIONALS
Miscellaneous Clerical and Administrative Workers,zero,2020,137.7865,O2 PROFESSIONALS
Miscellaneous Clerical and Administrative Workers,zero,2021,133.1273,O2 PROFESSIONALS
Miscellaneous Clerical and Administrative Workers,zero,2022,135.1982,O2 PROFESSIONALS
Miscellaneous Clerical and Administrative Workers,zero,2023,136.5282,O2 PROFESSIONALS
Miscellaneous Clerical and Administrative Workers,zero,2024,139.6539,O2 PROFESSIONALS
Miscellaneous Clerical and Administrative Workers,zero,2025,142.3305,O2 PROFESSIONALS
Miscellaneous Clerical and Administrative Workers,zero,2026,144.9445,O2 PROFESSIONALS
Miscellaneous Clerical and Administrative Workers,zero,2027,147.4003,O2 PROFESSIONALS
Miscellaneous Clerical and Administrative Workers,zero,2028,149.8857,O2 PROFESSIONALS
Miscellaneous Clerical and Administrative Workers,zero,2029,152.3775,O2 PROFESSIONALS
Miscellaneous Clerical and Administrative Workers,zero,2030,154.8702,O2 PROFESSIONALS
Miscellaneous Clerical and Administrative Workers,zero,2031,157.3641,O2 PROFESSIONALS
Miscellaneous Clerical and Administrative Workers,zero,2032,159.8596,O2 PROFESSIONALS
Miscellaneous Clerical and Administrative Workers,zero,2033,162.3565,O2 PROFESSIONALS
Miscellaneous Clerical and Administrative Workers,zero,2034,164.8546,O2 PROFESSIONALS
Miscellaneous Clerical and Administrative Workers,zero,2035,167.354,O2 PROFESSIONALS
Miscellaneous Clerical and Administrative Workers,zero,2036,169.8557,O2 PROFESSIONALS
Miscellaneous Clerical and Administrative Workers,zero,2037,172.3605,O2 PROFESSIONALS
Miscellaneous Clerical and Administrative Workers,zero,2038,174.8728,O2 PROFESSIONALS
Miscellaneous Clerical and Administrative Workers,zero,2039,177.3941,O2 PROFESSIONALS
Miscellaneous Clerical and Administrative Workers,zero,2040,180.0181,O2 PROFESSIONALS
Miscellaneous Clerical and Administrative Workers,zero,2041,182.4566,O2 PROFESSIONALS
Miscellaneous Clerical and Administrative Workers,zero,2042,184.9427,O2 PROFESSIONALS
Miscellaneous Clerical and Administrative Workers,zero,2043,187.4543,O2 PROFESSIONALS
Miscellaneous Clerical and Administrative Workers,zero,2044,189.9749,O2 PROFESSIONALS
Miscellaneous Clerical and Administrative Workers,zero,2045,192.4999,O2 PROFESSIONALS
Miscellaneous Clerical and Administrative Workers,zero,2046,195.0267,O2 PROFESSIONALS
Miscellaneous Clerical and Administrative Workers,zero,2047,197.551,O2 PROFESSIONALS
Miscellaneous Clerical and Administrative Workers,zero,2048,200.0717,O2 PROFESSIONALS
Miscellaneous Clerical and Administrative Workers,zero,2049,202.5881,O2 PROFESSIONALS
Miscellaneous Clerical and Administrative Workers,zero,2050,205.0995,O2 PROFESSIONALS
Insurance Agents and Sales Representatives,zero,2020,124.1361,O2 PROFESSIONALS
Insurance Agents and Sales Representatives,zero,2021,125.8102,O2 PROFESSIONALS
Insurance Agents and Sales Representatives,zero,2022,126.2758,O2 PROFESSIONALS
Insurance Agents and Sales Representatives,zero,2023,127.2192,O2 PROFESSIONALS
Insurance Agents and Sales Representatives,zero,2024,129.3744,O2 PROFESSIONALS
Insurance Agents and Sales Representatives,zero,2025,130.2159,O2 PROFESSIONALS
Insurance Agents and Sales Representatives,zero,2026,132.4385,O2 PROFESSIONALS
